company,taxi_id,is_electric
"Taxicab Insurance Agency, LLC",90075a115851ba1b84cb1d85599c04c4d412d0afde53339a8bb785682af230c312e01ae9cbb56c30654d6c0e0137252d71b1914940cbe2495ad29d4efe35b60c,1
"Taxicab Insurance Agency, LLC",92a78c8b1d09e1d7668d08f04825e490957dcdfe6448e53dcf7e6aff13e8668e8da251fac85c4ce0adaabc228aa899a368bfb9c28bfb6302a88384464dd933c6,0
"Taxicab Insurance Agency, LLC",93502288be804bfc4398d5811edafef2da2f57aa7fab00269cdae44a2620df012e672347d10925f0a2887d94e8fcb68777e19357d546edd7d5992825394fa6d5,1
"Taxicab Insurance Agency, LLC",949b2b62a50681d3d1b5b44d94ee42384a57fd625d30d05e3e42493991598f758c7800cb232fed81cb5f9e21fe3cdd569dd886bc8c75c0df492b681e9cb0d1b3,0
"Taxicab Insurance Agency, LLC",9a2c3954c98603a0faa433c5f816a5da927f9aafad246005113146990b5e0787ca840b45f115f1131903eaf47ee23d20f33a88267951efa19e907131e2de38e5,0
"Taxicab Insurance Agency, LLC",9a423881d4046f5590943c08ec5e58d59f5ebd91fe26aa9ef49ad0dfe587e3d3a78dc5e2d214e4d42120e5296ebadeb100494177de8b0fc8ef6a1b3e5290669b,0
"Taxicab Insurance Agency, LLC",9a9656c2c8f2c27af3c90ed03755cb69bedb3ad3f93c9c4ba828a3adeb96ca98b65ac0942631c705782005b0d446e06e86e4fba805c61762fa42f322d1946342,1
"Taxicab Insurance Agency, LLC",9c342c3e26241156bda22e93a566202f8fd3d741fe256a96974b7d5ab1cb1be1bb49db5105c62319f4de20b475797e3ddd7f3997ecfde54b619ea427d1cbd605,0
"Taxicab Insurance Agency, LLC",9f87b11be025b5dcc55e9472b8c2158664c97d193cf15d9b019bd2656290938cb5681d3c8c5a8094ce626f93e1243a8932e13f58a1df16ce3f096738159009f7,1
"Taxicab Insurance Agency, LLC",NA,1
"Taxicab Insurance Agency, LLC",a0df6e84237fd11e0a52f45433e8067928dca5ce5ef04b96b69d0bac6b171fe346d9b3a005e5bd5c570143b7c48e9524f0a00f8315fd5a1e410b9b0b4943a747,0
"Taxicab Insurance Agency, LLC",a263127f0a6866acfd90460cac3ea19092a1c5ba780157a007fe1a7208e52ea999a4c72fe9480ae406afa00148aebe0b5df53973277c5a1579f0a29cad7dae93,0
"Taxicab Insurance Agency, LLC",a267f408a19c261059145bcf5bfe846cbc1be40f438472746c76c29e52c288cf8d4b97a4e81d4ebefa7ac84fed340a14be54101a2e43ac7ab614f4497de479e2,1
"Taxicab Insurance Agency, LLC",a39323074dbe5d051b69aaf268b3b413b0a5e435545fb473d1533cdfd4e515a0e25604a63a04420b837d2c237db4eb97c81ecbdb7c7cfc290db99c1442c45e3a,0
"Taxicab Insurance Agency, LLC",a43d80513b519b01df933c10ec09d170add6868927049271ede3901739783685886f72063188ffb0614533e067fff866dc025119e3128dfd7fe5889f436ef3b8,0
"Taxicab Insurance Agency, LLC",a571f38b99425482899e6be7e4bc0c7573e95b86ef92ab30a442ef7e78fb2aa9d3518fe7f2bd22b692eb63a50f95df64d2e6d88059fe9eb0654f14ccc3083294,1
"Taxicab Insurance Agency, LLC",a6b15fdc3bb5e16577b259bd01d9106bd500b887612acb0403d5da7ebef53269812ccb934109b53f1bd9767d6e1937b3b47f780238ebe865d7676a604b1bd9b3,0
"Taxicab Insurance Agency, LLC",a8078f80a679e11f94f21e3bc8e205025db5e17d1f204c177c60415fb20e9971a5b6352b2573a91ddac200b598a011997ed4f7a43a4280f9b927619d0a9a31c0,1
"Taxicab Insurance Agency, LLC",a8a9b8684caff96c19f92c3562b3570c4466610bab48114c71d842ce865195d77b38e5c5addaaac5642bc90f7cd38f67b7bcbcb9a6a939914c343b2413bb4aa7,1
"Taxicab Insurance Agency, LLC",a940425dd1a398a41024ee7bb70bbbf66515799b941674e69dc51f165452ffa98079a7e972f9d952c6739fbdec5fe7aac273f93f8ad961af0f3cac18d2758b04,1
"Taxicab Insurance Agency, LLC",aafb86c1bc07cf16a407a8229564ff200f0ff2e8ca2b56a25af5fb4e8df64213fc2e3da578048d62907ff2081e3a7a1f2602797fd007347a8330b8d82167dcdd,0
"Taxicab Insurance Agency, LLC",b2c1657b201d960f2408bad2192bef76d54d4e4785db9ef53a21a7e5fec726ac193dad5545b01b253b6ff2b2644199784c90e4ca1261f20b1b57535856ecd5aa,1
"Taxicab Insurance Agency, LLC",b45a6ac97b6cb6f7a1332642e0c59f40de007e1096dfb4338ab5ba691037ced6e5b8fd517baee267f825bd4e591fb118972fb00c6b289c78903f1374d03df2d3,1
"Taxicab Insurance Agency, LLC",b515261b90c81a5966755dbbb08f7cf0ff3928a4c6efb79b0e9b50efeee147a9a67b405bf525197988b0b3fb93d3ee04db05e960ee175312c03684cf0e0c75f8,0
"Taxicab Insurance Agency, LLC",b56d49bc42507f35096478dd9613ed6aa7978739e34a996641af1c5aa09854515d14ee2719a806d465a7bb9735eccaa1bbf7203a9819e19b256c6baa389fe291,0
"Taxicab Insurance Agency, LLC",b5c02d201b243945eb850f84478b473694a0b017009daa1ceb5a30d0484c916432a08de2b6fce0f2da653f40c85c89407725be5150a8c0b0d1244423890ab896,1
"Taxicab Insurance Agency, LLC",b6f9cd094b02ffe9e01b73fec81f2be157d917ec8354b0d27d5c4f3c2616e7d6363ad8d1f12d2803942cb84aaad80be0b16da2b9f59c5f13ddea3bfb97030c88,0
"Taxicab Insurance Agency, LLC",b718e1fbb5056436ea00266ea557f68f08615c37466bb7693cf83d9e8cf888a23019065d813d437da2eaca52694eb60a05da7da888a4666df3777f31c0274341,0
"Taxicab Insurance Agency, LLC",b889c2489ef79cdbcc7d26375dc93bdb4eb77de9f7e393990343d80168ff7bd7013ccd0b3dcd6456924ba204c257a8e145403a1f0ccc3ee9ed67e253863ac35c,0
"Taxicab Insurance Agency, LLC",b89de8fefce2927a1bbc747ac861743fc5482ed36590d20b1c4b6d1a2d55c2b417e70b2e8f853936b8293383b53474418cf1ec59bb1477869d2c7ec9ba4472a9,0
"Taxicab Insurance Agency, LLC",b951b7af9a405d88275b77b6a04970bc2085661297b5e62a397c8e1431d3e86ed4b7a2ae5f5818bfd16b8656bbbbbc830221458b697de216dccc749720884b0d,0
"Taxicab Insurance Agency, LLC",bb6b240ec1c7f81d5172ba0542c877115b459bb4dda1ab05b702b13bfbade6998c07cccf0607decfff9c403e40d08a631e7b5e946a8ebdc5dc4f36e662246e58,1
"Taxicab Insurance Agency, LLC",bc9f0521b68daec76fdff578445175b5afccf1701a34b0c54013555c56a1a42982fb8fdc2a5ad0e8cabbe067601a20f8df18f64883efddca7d1b686169f16e72,1
"Taxicab Insurance Agency, LLC",bca79085da78d157007711d04c6e06f655ee5eafb1e5b654033c2f34fcea1d1fd230b48cff6ab67c598d1baa406d0689fd207404711267f2d56fdd93e3a0e6ec,1
"Taxicab Insurance Agency, LLC",be930bc29647f7ea45440018fe2450995fdee314bc82fb6f3b07b39f44af6dddbff7bf43d69dd55b0918e01b7749df81efbdd4f60f0eaadf55d992a0f376215c,0
"Taxicab Insurance Agency, LLC",bf2d7795769ed240df920dce5605bda9e543e9cf05272a352dab24807b88abc17a73eb796dae0fc2c1044da23d56ca537fb9490e77ee09a6560a09f81572fa24,0
"Taxicab Insurance Agency, LLC",c22d5afdb1d06b535593c51ae1c968c9b1cdf984a587649a94e0c08d52b52613567d431db015468a8b6f36bff65d5692b8ac8d075eb0d5c33f4b7c117fc08cbd,1
"Taxicab Insurance Agency, LLC",c3bb697ebd10de692888e34f4f3c1ad35d7d5bc0bccc153483c34797f794f6aab5d7b75d4bd62411ecb36dccc5ff3631a6e199a553bab909dcda616b58ee6bfb,0
"Taxicab Insurance Agency, LLC",c53c8b33059fe0391a561a8c14ac5b7210119818d0f79c87dd5b205cc0aa0d2c31eb843ac6a8954ebc6535cd6e8fffc8722f5f3a461e3c878ce0be58d4ae7ef2,1
"Taxicab Insurance Agency, LLC",c55c7bdda5396af54fec98ebc976a0cbc1122339bceb8ddfd937b4728cce951449cb7aaba8bd1f2fd353da1b31fd655e28b15109db84326593a1be55f2664912,1
"Taxicab Insurance Agency, LLC",c66cd7b2b2712ebdffc094e1dab77e9f2b93be13089bb758824517bc39f5b4b3969be7ae16aa40116250507c4d1ad7d7027983b19407aa87051f420208cbd9ae,1
"Taxicab Insurance Agency, LLC",c8f52a1c0e95bab6140b35851d62958e15d5032e622db7ebb5df2e9e3b607a086d8f66982451a9bb9f0ef3e7577b6a45f1006880933e67f65d48844b4efb3f5b,0
"Taxicab Insurance Agency, LLC",ca0904cd8ccf9b281cde6692c7a005a3dd1b5ace074d41523ea2441e9e6d21d70d875f225dafe8b4a71d87d3ea064474d5d5c738e51be8c7e21ed2980164105a,0
"Taxicab Insurance Agency, LLC",caf7da0faf0f60ee3dbb5994dac981e5d983690700743593556cd0286c9a6818365055fc9f47d1ea055fbb7caf7f17b4aa7f57bea0e3037ae21da2628bbb0bee,0
"Taxicab Insurance Agency, LLC",cb1a522e6e968cbebb7ce23e6775a4769de4aeb2154fa54eb45c6c949684eb78aa918edbcda68f595530660375a5b7968322174a9d4ed5b2002222b5c3e9ee71,0
"Taxicab Insurance Agency, LLC",cb2962028f904da7176a904550dcaf595d78fc9ffeaacd215a87323651cb7cd2ad8eaede0a41d298ca770afecf6c53d8dc3a2ffebb2efcce45a35a182532c535,1
"Taxicab Insurance Agency, LLC",cb8ce6a62c9c71e6f09795896fd6642dbb6be0250085fad80d9b9a68577c68a7715a3fab15b1d273e22c4a2d49940b3cad27de2b70c28d1f21e4a07473962f3f,0
"Taxicab Insurance Agency, LLC",cb9492c5c6fd621dc2732b3bb6ade16360b9102b3e7ab8f75ebbcb3e6525cc60c199947d2e37000d7924c63390aad723b7375152b7ea09c56ab367451b8ada6c,0
"Taxicab Insurance Agency, LLC",cc46093c5bc6638fd30fe8651c28616cef4ce8391382914986c30d1bb76c4b55e4d516c8d454ca664c95633ee88cc109fd7645bebc562e17b531081cde4e11c5,0
"Taxicab Insurance Agency, LLC",ce54c7c28cb19a2cea84881f18dba17780375cc59a8c8fcd627339a7f86c1c2a5541dbd9aa53ce9d7288148e233f18a0cafdd876836096426420707b98bb6619,1
"Taxicab Insurance Agency, LLC",d0a1ea3715891aed25d97dc21e080b252442d64e8a475abd3d2a5ed3a0ffa22649dbbb4db9438b7d0ca021b35584a151821b50164af1975d1c253429f719d85e,1
"Taxicab Insurance Agency, LLC",d27983837ba702b986c8d4a75d2d829ac2a1b66ff5c32a959ad7c260109f046e02ddb553d134902b23fab149fb6a8dbdfe7b640664ef1364e072c6872eb6af00,1
"Taxicab Insurance Agency, LLC",d41ab2be597b82c3e6b0b0ecccf98883a84db0d9aed4f608871f0a2f09afc8af1cc61f2e1963dd196acc8721bb0db15343542f2364a52f6f4a7066c6f97af225,0
"Taxicab Insurance Agency, LLC",d786258c399e3cb198dcba48a1626465b7e02e1b6d8df29ac1a406b8167af1f84e0f5ef46a6f8b98d22f56bfa719e493e4ccaff9d0e3035227d22d30d59a888a,0
"Taxicab Insurance Agency, LLC",da1a4de231c9fa53f23463812544aa4af3c4de1cfc4adde9b54f7596ef8adcfe34dd9d37187c9f7f6ef19e8577729d7c57fce4b1ccc2a78fac9473438c185163,0
"Taxicab Insurance Agency, LLC",da6f829d43ef9293b94c21a502d12c9a48b2a7d7b6a886c937ef80db9f7c8956bd61268962bccb193ed08e9398a09742cff99971c5cf63f321096a51b5c1e5a3,1
"Taxicab Insurance Agency, LLC",dc99a6b7916bb2dc16f1a099e29a3caf7dd52ddc34a8770c2b55f2be55cb2dfed2e73beefde456250740f26e64c9882ef59c02edd3bef0422e2335761f4b38f8,0
"Taxicab Insurance Agency, LLC",dcb626350e877b5e5e00338e1544f246368f8d170c7781653793f4537956fee35829b000d8efbb5390028b31fc43074cb5deeec3ad8485ef97ebf600b53cfac3,0
"Taxicab Insurance Agency, LLC",de0630d5fd44086c10bf51d621f2151eb38fbc523ebb97946e18bc65cafbc27287bd9a7933c07b9f0680a1ce35d2ece939f95757d6cd5bcf2c7bf8f797711777,1
"Taxicab Insurance Agency, LLC",de42f8191f3b8079c680589098c5f3f6e2d202e98f8a816726b78a20517eacd4e982bbf96a6bf1ab6f637374af7daafdf85a60e6a4be1688a1317cf85283401b,0
"Taxicab Insurance Agency, LLC",df7451c41ae34d5df211c1e00487f0b91fbdd6d0e9e15692e146397dea00b22d1f2c8ce1da1fbb1bfbacf9c1e84cd11ceef5755ae6c4832e241d15ce6af2d268,1
"Taxicab Insurance Agency, LLC",e049100093876e2e0c6decb2e6b5149d19d22a8898aff08ffe2895c09e81e10f9b43c00a4daab76c162e673fa48833c099f2acd7adc9afa85c538275dc1771ea,1
"Taxicab Insurance Agency, LLC",e14b72f6ec0a3804a1a989e2e818a2b82e73ef8b3d462c437c160e0c159cd07d178ff03762cfefdc0825a77bd63ee3212358e2db10c8e5cd93c372d1edd02d65,0
"Taxicab Insurance Agency, LLC",e1e230a5ba682580ef4cf4c33d09483e7442f5458733c401a28955d18958fcc422244ea8464f0dc8c45d362fc5085700050874fe19613c3b6988716e7a6238be,0
"Taxicab Insurance Agency, LLC",e2ee1c538fd08e5d895c4d2a62d821b601034db0cebece847cee7bad31c3b479de3cda6182836fb5ef9ed360732c30bd7dbaccde463ac0a582ce1b44a941c73c,1
"Taxicab Insurance Agency, LLC",e39f9fb04c45fac83b35fbc9c36b68ba97cdf877dd76fd6a776827dd07af4ef7bff6a9d7c3863b34ad6f486e643ed00ec887d93d8d14849ab0d8ff366ce5aa9b,1
"Taxicab Insurance Agency, LLC",e44bbdf755e175b6a00e56a1d9c07e5c01d2d09fad85ed6813d93851c7655d253abcc476c1ccc7c25a255c842584bb29cf33d0991d79d723005133b567c8da19,1
"Taxicab Insurance Agency, LLC",e4ff1c7d29cd40990fdb257631a895e96be0e87c1e174be8ed7669ec389e620c57cfb1058e1c156edcd96e7208d2cedb67655124809e528bc4b99cfe40ada071,1
"Taxicab Insurance Agency, LLC",e5c165fcc578673a02367d8d379846b48b00fbacf7f1b4210953d9cd4408436bacd151e805ff51eb38f31252d0d1427b335ae1cd4e4035f731eac14204807aae,1
"Taxicab Insurance Agency, LLC",e67435947a69850f5a0c07e3cc52ce2e17e2e792caf483c34871b115c025380ab8b77ea61c2f0e31919a33235f8d8400eadcd2ed14d3e6fdac34795ac521e75b,0
"Taxicab Insurance Agency, LLC",ea816279bda3a1ad1e7516a37d521f196bf292c963de441aaf3249760938008beca29d06c9fe817b20e26e717e6f7585b0d0028571346d7bf3219cfdd725428b,1
"Taxicab Insurance Agency, LLC",eb0f2345fdcb97ed52105cd4044ae6e3302eb4253ff9d804a0315deee7dc96462c233ee45be74d33d1560159854cef22fb70868070a162172d52876392cc948c,1
"Taxicab Insurance Agency, LLC",ebbb380d1c12ffc6aa2158b042fa8dc50d457336e1a9aa36950e4a4cd6732543ada941452f5dca1193bbca1b0c628f2a7f2663e1c02965e8f0ef8cc7f2e7cf9b,0
"Taxicab Insurance Agency, LLC",ec56c095d0e5b779d527c06e9551ccb27b04c70e1b8d8efb43307687869ce0412747b884e1012be095f35d5a0a8775c852b7bb4a237eb5d76992fea145bb7ff6,0
"Taxicab Insurance Agency, LLC",eea1167ce1bd5ca25ae139a043a2e49d546b2eea44f7cffaca6f534a6658b3b1f6d6a4c8c68bd1e47bb821c6e27a0717fd4683b060116d4f6461cb3283fb95e2,0
"Taxicab Insurance Agency, LLC",ef6286c290128e79ea90a363f6cddb5fd00966edeaab7fe99983d52554826f8ae780cbc3061f5c6619a6cf9d1e56db3583db60722483efa622ae97328c838b9d,0
"Taxicab Insurance Agency, LLC",f1fd560a990cda532e4800ed7ef0894d1719d8c07e648c36bb38a9754d8f0d224212995e158fd3c08ab0c0095671da85e71196b8de103e23451d2f5b5fc7384e,0
"Taxicab Insurance Agency, LLC",f219c2491cd2a30a788a0e4f1ce3797ef607a3ffe98ecdacb7cf14c7d1ff20c8bd102ef46b5f9cdc3a021f306a3e0bee215edafd9c1367cfba7697b15c5fa517,0
"Taxicab Insurance Agency, LLC",f36031c69034b8b6eb20a4d0f07d5f6b07b923142e5b9cd62f5be5979eda0378a0de4243b16df4735f740cfa303a472d4c9c8a938ee7167765d077e68f6b0529,1
"Taxicab Insurance Agency, LLC",f53dd3644bf00d6e8ae29b3253550b63bd2de2261df634c0683033b108c430772f7ae5169c7a2891a407684fe9a044ca389bbf2bba3ced9c4f1ef3e17f965398,1
"Taxicab Insurance Agency, LLC",f5dba6c5cdc1520493ef3d4a8dc0e787aae7d08780d2457feebd2bec94839aecb5b88fad0ebc61c2accf01b5bbe1fa925fa8fdc4908eac20ea7dabeec2fb4a30,0
"Taxicab Insurance Agency, LLC",f6138aa35e1fb074eb79fbe29f512b6153dca3593d8cd2405a000c6f4d5c1442f37650ea887177dbc3a5e3d91bdb43464f22a748a305285351fccc9d5dcc03ed,1
"Taxicab Insurance Agency, LLC",f6b124d1dc514ef12491489d89b730285779761ebd9292cd4cadc3bf93cccbc72dc4b4254812ff6e208c2c0465db6ce426f97b7c6e61303f23a53babbe0cd879,0
"Taxicab Insurance Agency, LLC",f6e15e1e93c7648c1ffb637834e78905aca64ba09e2f4640f873a1406759c36150ab39c963c9642559e649fa2462db3a6a944349e69cea5eda4dd0b03c2b9718,1
"Taxicab Insurance Agency, LLC",fb0ce19e30e712c77c57cfdb6ef729c2d2ad73225d9ec3b541ddab78f8a281a073a93fd94232bb4c2397cade115fb3727045daeb602fcefd00df53cf6da9d563,1
"Taxicab Insurance Agency, LLC",fbb69858d94acd550ff8b8d685137eae3aae40bf83c3a5bec7273a57b3c239e9dc6074511af44781438298f82dbe8739b1eca8295ee1df282ff3842e4713d486,1
"Taxicab Insurance Agency, LLC",fbfc2ff558d0fc2dd96362ef65d25e08f00b13bc427645692cc034fb62d0ccf5f19c7187554fdf79c714323023b793de64da10de48051c38528f05ca5fc29e27,0
"Taxicab Insurance Agency, LLC",fd38e708d9822f5a3f2f1926f31d647813cda8e7ca123e925d984e9812c7686093e008cb6e233cf8e81e2b9b01f20b416210e4a587ec023dced093b3d3d041d3,1
"Taxicab Insurance Agency, LLC",fdcc770e27c1fb9af9154cbab27fa4a1f830d1a3d6a839549599a12edc7c2fd0c1563fbbc9da8b9057d0338f3987c628d192efd631328c3bcd7cce6c08721fb7,0
"Taxicab Insurance Agency, LLC",fdeaab06ce15ad69658acbc0e591218ef6146a29ef21275ee3dc5e27b2f482199d8a3d078fd93ecbe458ad68c02085e3cbdb2f4fb04561ca1d8c7970403741b5,0
"Taxicab Insurance Agency, LLC",fe29ec72ce5fbf329752e8d31775d85d68a250214f23c5f683b37e8b5fff2489d838fb1f43b5765b11fb66c2d7b5a2892867361c17a7f2b323cd528dbf8da784,0
"Taxicab Insurance Agency, LLC",ff4e08928c034ee1ff1155d943718f52fa77283f7d8d3b1e25c898ee80588d089b0d999fd6055a8f303469b75a804220f5ecf7d3d860c7e249f0950a39b3c0c9,0
Top Cab - 312 MM Corp,489e78d30b4d287ed76527efc8533b5ef45e7b6c496d92989e77260b4760212f3f42594e02db5daaa042d62b76a6575c8d4c68ed5d8277217e65588384e93871,1
Top Cab - 312 MM Corp,63081d550846f1e0c56209bb972eb0fe5b92f5b8c86a135943b6f411ce62b194533962e2047e07f44b68399fb61622c4a4e3af621f5f89e4382aa4343038052d,0
Top Cab - 312 MM Corp,95e2243f1be3ddd4b546741f6176fb12f2101fdc321377deb6a90915750c19d388915c3ee42dd04060b56e139f57dee79553cf85c71424715337145addae5fde,1
Top Cab - 312 MM Corp,f5d5f5caa931f68cbc6bc434ebe16a90a7fe4a6a248f026e931b9b696a4d7969ed08b736f4a9e66171e65194bb85b96b0c413a1b8bd6ddee349a7a908fac691a,0
Top Cab Affiliation,01d4efe447227b73918ec67e1cf9f29be1575b44d257b68164d79e666c77965606cd1fc5996c8fb1b39c4a7a1a87947acc37052dc8e763a43526440927b8b3c8,0
Top Cab Affiliation,01fbd58ba9edb672d7f26b8c367871e49809b05ddc6f31a849c1c6baed7a3845de6c7ed92f468653e65efc209da689eeb607a201d0a39128acbce4f8f3be3a27,1
Top Cab Affiliation,0609b5525eef70a5776b43eaee8d9b065f382926ac6527ea07660cefbabc7f623a98d66c5cb888662d3e296999d9bfcaf2016091d98b7828d213df02074a40d1,0
Top Cab Affiliation,0a83f5a5d16f62d20fc8c6866fc8cb379efd0d52e69023615ea00de8e3fbeb9a388785c062bc907b5733a012f8a79c19b2459d654ed103a12132c43b2809438b,1
Top Cab Affiliation,1099c684f9da1ac1d0dd253d394f1c8dad37bc1a53d944d06bbf7b7c35850e6438e7552230a8513243f4e74b8c8b2027db82e2fec98c70ca7e47c5c75c2fb993,0
Top Cab Affiliation,11bf41ca022245921f29bf136908c1605da3b5ad5e76fe875a94c0a9ace05cb46a58c75be919884cee705d6bfaa8bce73fa0bbcc5d4f408edbe003151b14398a,0
Top Cab Affiliation,121e6b6064d993f2f1bc475ffd6392987c431f18e99c307e3da44c3b130bbb07e29413ad792dc339227b20a60bbc6af2fd8f4a4ad7d9468d9c732a1626da7dc9,1
Top Cab Affiliation,12cc606f67aec0b4e4c9c7bbf2f8a47470cb6cd7c8f93b23fd37d2e1f774d106ad37643a06515653508a9fac73921d5a3b77fe7ee0095cba6e7e949b639622af,1
Top Cab Affiliation,13805c930c62981c661c5b3bcf8f6b1847b1a0a086a05bbcf8b6aadc8f792225fe338a9b5e5a6811f1118464e152ca51d2b54c1404c668ffc8f4f1d8e9f259c8,0
Top Cab Affiliation,1626f97f0f9d0b836ff89cc85c91115b3450ea6e6db6b822d4ad8d4b4fbd30490995fa6108bcca346fbecc0c3945452c424672f92d1a24fca5c04f901b8803bb,0
Top Cab Affiliation,191ad79fd224656ed023346be4d534d37bcc3b5a286000f39671290938d5a8151af742dc4b15640005eb8efeca5d68f8b713c2cbaa9503519be9e4bc7ca91e54,1
Top Cab Affiliation,1cbeb81c014454ffb50758bd2968302bb9a443b3df98897b83f1b07a93feab7f3d96782a5c1058000b31c3ef6754e8b8bee29fa86df395bf794bd81a52d380fe,1
Top Cab Affiliation,1cce1a0894812a9569259f504aac26c1dfecfb8f8dfbb168a6358d3882b784e8b77f64483c3ce247d84beb0c5c264abe3ac09e716eafa212b9849bafe84aab6b,0
Top Cab Affiliation,1d1cfc76334f4ec9a1942f7d130fab24093931104b7ca3477add42bf586871e1414add043129d7b71af51f04bd7c31fd152c16ebad86f7f94153c6f6906414c9,0
Top Cab Affiliation,1d7ade2f592e1c98f5d34e9e1ef452fae2c76a65e1002a04d1f5262bb47aeb2060332673825208955ed5e35dab5a07b7f69ec1745fe209d4b9ad60560a9e9896,0
Top Cab Affiliation,1ecd824aa3fbb5a17d617c3ce214040c91599cb342f7a70a3653aae70e2804ed54449613b17b83737d44f563ffbc78a11857d515f1aa2d8fd28036eb58ee233c,0
Top Cab Affiliation,257aa707087ab0b5072e2bdccb42a50f3314fed83d290708b388b0fca8b777d8821486eaca6645a4469bdeca8e0cbeea8159a0e1ed29aecd16edef318521a97b,0
Top Cab Affiliation,281b319a9b5b605e48fd6471258d8c61fa30438ddcd5f262282d47ca7fbddaff30f30b538efff19f0eacf39c8a3e9cf2e682bd5e87452fc07af91d489fefad65,1
Top Cab Affiliation,299ae4dd41fa248658958407b2e32c5d77397707a76c3aaee234dde761add4878ba5c0d027f7c982ebed034df663cfaf33396ad8936c9f2614fac65e87811ee3,1
Top Cab Affiliation,29f0036be86a5830f9f045527766d16967c8330b9da28e178dfacc7c17216759f3997e00ac43333ce6a3c2811dd3e0c7a08e219439a79cd1d2b19d13af9b790c,0
Top Cab Affiliation,2a00de530e9af49b94a75fbc7fc1fba7805f70218cc64ce5bbe240560086eb574bf378ce76f985786eb1af074b78ca8c3481a84bf80c2226081c9638f6df2a54,1
Top Cab Affiliation,2b001fdea56a07c9d0ab3c6508ab0f8840af1c9093d493eae5ecdc2e73c6002be0435d218f0995a2836eedf455d6c0d9ffbd0eb925ec69b63ca22f659393c627,1
Top Cab Affiliation,2c5a6f3edf1ce6d713e455e58c37609cfdb51023cac7dcf2656b5a54493a1b12557feae555be73b179ab885fa9ef9b80466c18dc53d1df56ef19dd19ced06679,1
Top Cab Affiliation,2e3865a726713684b152c40d86347f320752d4f14004c4ccf48303bfff08de1bb810c0a8317782cdc004fb0863a2eff48662428a2d0adfc6a0f1a0766f4e6e59,1
Top Cab Affiliation,2e4c6dca6d9a00db6fbb4a64a9f35e622657eebd4ed00870407d07a9c08fa506e9b9da04cd9856f03635c749316d394526f206f2c00c1394cce0685a9e49e8ae,1
Top Cab Affiliation,2e7b473cca64c31970ee618ef46c144c6be74567c18a18a67d51045bc63beb41c163e28e87af499f239300c525f5da0a7d8f056946dbfd34e0d65aed75ae2897,1
Top Cab Affiliation,2f382e5ebe23f3b27afc62225391f90904911bf7d16b93321616dc34229f580ea7d0c6fcda8f0d18ae3942c4a74b823adf48793fa5877794f718557cc3a813c1,0
Top Cab Affiliation,30edf2adde06c5b5d365eced7cf4b5020255da2bc604f133d3d1fd02d720d8a410ecd999b4346b6e4984cd472d0c17a460628833b9d80a6c51b6671f56100512,0
Top Cab Affiliation,32995ef9e82cc7265f1306530cb4f500562aea5b666387e988d6aeddd6eba3a243dc7d04cf09977e2ff14a5c1193618c164752c8ea7a6e252a8cd51d5bd264bf,1
Top Cab Affiliation,344d8b6ebecbf8432048e6f9488076438d4039e9c9f10414ef88ce53235e8c1414ba648966383af63c921cb9f36f671c12412b979f14885ea9a651d1e5bef45c,0
Top Cab Affiliation,3545fa81be08fd5f18a719210224b500552cab669f64287eaef01b0174093bf23f6a44eddca23a7c03d2eb64ce6ec4db1d10597fca125d8491edc3effec61093,1
Top Cab Affiliation,3683089961aaf2f8a72444462856adaa90e30cf6ec68e7de60e0937c17c2d8f52a6726314f022449efef35e98b2bf10abe19ec0f713ebdbf87c585e243deaf66,1
Top Cab Affiliation,39d51a2b24625fe2889b49dc9c92661834bb34f3fc029411da610bfde7f861ebb3d8c1ef8d7035dad3dcf532e7ce203e79201deb462e8aa4817eeb9ebd47304f,1
Top Cab Affiliation,3f2a24e813695ce63232d6cccfc688ad3875df09b609fa761fade5314d178e3107a4e8cde05936a4d0bf8f03186e3b6f88e620da8b50a225c1d2169cdc40d10a,0
Top Cab Affiliation,4227cf21a6b6d7ff6d413c5b59191dfb27b632f4cacd50a1497e801df31e09b0ec1e6ca3d232b914008482d867c130df6e2dea30b6bb8c4080de2bf7fea9d202,0
Top Cab Affiliation,47afa2ad8334a794871c5a7e9785925599304a77c3d9cc49dd7362dce26e0c44b5a262c342084cb82c1a61b3f46f06b7083b0e737f6655ec09ec8f44ff9c3cb8,1
Top Cab Affiliation,489e78d30b4d287ed76527efc8533b5ef45e7b6c496d92989e77260b4760212f3f42594e02db5daaa042d62b76a6575c8d4c68ed5d8277217e65588384e93871,0
Top Cab Affiliation,49389a442aedaa180240761242d007244f1c98f01196c3b251eb221dc994ec240aac7685dd1b851360a36150ed51dce76f4155a5224581704918fdea962f5a8e,1
Top Cab Affiliation,4a714a284c247bbdfcdf91af7cda917317fc22d0bed97de4acc226c85a8b2f9e130bbf20e08554983cdf5a03e873423f39421b1d0d835a78e2c126c81526cafd,0
Top Cab Affiliation,4c2abceffcdab0450f97ef953c1df2023f0a53099347c827df7896d87d368ccfa13ca8d2d2bac06d6270271823f36162bcfd42ac0c1454887ad314111c6b304b,0
Top Cab Affiliation,4d9cdfc71c7e6aa92963e1b219abb843a3b0b43548412c63b0ec87bd00094dd6a1ff177788435ede86bc583d91915bf7dc3cabd1af1a946ab71447ee02493354,1
